Execution,82939,83074,3,2
Pick and place,83074,83154,3,2
Adjust BASE pose,83258,83280,3,2
Fail Pick,83299,83423,3,3
Localisation,83154,83522,3,3
Execution,83522,84123,3,3
Pick and place,84123,84309,3,3
Localisation,84309,84404,3,3
Localisation,84404,84562,3,4
Pick and place,84562,84633,3,4
Execution,84633,85155,3,4
Localisation,85092,85186,3,5
Pick and place,85186,86228,3,5
Localisation,86228,86301,3,6
Pick and place,86607,87774,3,6
Pick and place,86301,87901,3,6
Tools selection,87901,87987,3,6
Adjust RIGHT hand pose,87987,88047,3,6
Localisation,88047,88239,3,6
Execution,88239,88585,3,6
Tools selection,88585,88647,3,5
Adjust RIGHT hand pose,88647,88711,3,5
Localisation,88711,88753,3,5
Execution,88753,88843,3,5
REST,88905,88925,3,0
Adjust BASE pose,89121,89136,4,0
Tools selection,90732,90839,4,0
Adjust RIGHT hand pose,90839,91026,4,0
Adjust BASE pose,91042,91379,4,0
Localisation,91026,91130,4,0
Execution,91130,91316,4,0
Tools selection,91316,91430,4,1
Adjust RIGHT hand pose,91430,91482,4,1
Localisation,91482,91554,4,1
Execution,91554,91981,4,1
Adjust BASE pose,92020,92394,4,1
Tools selection,91981,92041,4,1
Adjust RIGHT hand pose,92041,92069,4,1
Localisation,92069,92155,4,1
Pick and place,92155,92216,4,1
Localisation,92216,92284,4,2
Pick and place,92284,92390,4,2
Tools selection,92390,92456,4,3
Adjust LEFT hand pose,92456,92525,4,3
Localisation,92525,92583,4,3
Execution,92583,92825,4,3
Pick and place,92825,92914,4,3
Localisation,92914,93080,4,4
Pick and place,93080,93170,4,4
Adjust LEFT hand pose,93386,93471,4,4
Execution,93170,93880,4,4
Pick and place,93880,93957,4,4
Localisation,93957,94109,4,4
Pick and place,94109,94318,4,4
Execution,94318,95304,4,4
Localisation,95197,95394,4,5
Pick and place,95394,95486,4,5
Execution,95486,96114,4,5
Localisation,96114,96267,4,5
Pick and place,96267,96473,4,5
Tools selection,96473,96553,4,6
Adjust RIGHT hand pose,96572,96601,4,6
Adjust BASE pose,96622,96654,4,6
Localisation,96601,96695,4,6
Execution,96695,97081,4,6
Tools selection,97081,97160,4,5
Adjust BASE pose,97196,97738,4,5
Adjust RIGHT hand pose,97160,97314,4,5
Localisation,97314,97408,4,5
Execution,97408,97681,4,5
REST,98141,99691,4,0
Tools selection,100241,100315,5,1
Adjust BASE pose,100372,100426,5,1
Adjust RIGHT hand pose,100315,100383,5,1
Localisation,100383,100428,5,1
Execution,100428,100690,5,1
Adjust BASE pose,100690,101409,5,1
Tools selection,100690,100792,5,1
Adjust RIGHT hand pose,100792,100812,5,1
Localisation,100812,100878,5,1
Execution,100878,101321,5,1
Pick and place,101321,101384,5,1
Tools selection,101384,101445,5,2
Adjust LEFT hand pose,101445,101492,5,2
Localisation,101492,101547,5,2
Execution,101547,101832,5,2
Localisation,101832,101944,5,2
Pick and place,101944,102017,5,2
Adjust BASE pose,102089,102125,5,3
Localisation,102017,102198,5,3
Execution,102198,102787,5,3
Fail Pick,102843,102966,5,3
Pick and place,102787,102999,5,3
Localisation,102999,103093,5,3
Pick and place,103093,103173,5,3
Localisation,103773,103920,5,0
Fail Pick,103845,104846,5,0
Pick and place,103920,104911,5,0
Adjust BASE pose,105170,105179,5,0
Execution,104911,105709,5,0
Localisation,105709,105777,5,4
Pick and place,105777,105842,5,4
Fail Exe,106327,106464,5,4
Execution,105842,108303,5,4
Adjust BASE pose,108364,108385,5,4
Localisation,108303,108462,5,5
Fail Pick,108491,108636,5,5
Pick and place,108462,108690,5,5
Execution,108690,109220,5,5
Localisation,109220,109286,5,6
Pick and place,109286,109649,5,6
Tools selection,109649,109724,5,6
Adjust RIGHT hand pose,109724,109760,5,6
Adjust BASE pose,109792,109837,5,6
Localisation,109760,109946,5,6
Adjust BASE pose,110399,110532,5,6
Execution,109946,110402,5,6
Tools selection,110402,110457,5,5
Adjust RIGHT hand pose,110457,110495,5,5
Localisation,110495,110561,5,5
Execution,110561,110594,5,5
REST,111018,111604,5,0
