Adjust BASE pose,34578,34696,4,2
Adjust RIGHT hand pose,34625,34796,4,2
Localisation,34796,34878,4,2
Adjust BASE pose,35196,35322,4,2
Execution,34878,35215,4,2
Tools selection,35215,35331,4,1
Adjust RIGHT hand pose,35331,35490,4,1
Adjust BASE pose,35501,35577,4,1
Localisation,35490,35593,4,1
Execution,35593,35910,4,1
Tools selection,35910,36011,4,1
Adjust RIGHT hand pose,36011,36074,4,1
Localisation,36074,36146,4,1
Pick and place,36146,36220,4,1
Adjust RIGHT hand pose,36220,36289,4,2
Localisation,36289,36355,4,2
Pick and place,36355,36435,4,2
Tools selection,36435,36547,4,3
Adjust LEFT hand pose,36547,36602,4,0
Localisation,36602,36657,4,0
Execution,36657,36683,4,0
Pick and place,36683,36771,4,0
Localisation,36771,36836,4,3
Pick and place,36836,36914,4,3
Adjust BASE pose,36963,37022,4,0
Localisation,36914,37157,4,0
Adjust BASE pose,37197,37227,4,0
Pick and place,37157,37268,4,0
Execution,37268,37519,4,0
Adjust BASE pose,37561,37573,4,0
Localisation,37519,37688,4,4
Pick and place,37688,37855,4,4
Adjust LEFT hand pose,38007,38064,4,4
Execution,37855,38645,4,4
Adjust BASE pose,38769,38937,4,4
Localisation,38645,38852,4,5
Pick and place,38852,39024,4,5
Execution,39024,39208,4,5
Localisation,39208,39359,4,6
Pick and place,39359,39519,4,6
Tools selection,39519,39674,4,6
Adjust RIGHT hand pose,39674,39764,4,6
Adjust BASE pose,39766,39846,4,6
Localisation,39764,39834,4,6
Execution,39834,40261,4,6
Tools selection,40261,40376,4,5
Adjust RIGHT hand pose,40376,40493,4,5
Localisation,40493,40539,4,5
Execution,40539,40641,4,5
REST,43873,44223,5,0
Tools selection,45017,45153,5,2
Adjust BASE pose,45085,45118,5,2
Adjust BASE pose,45265,45351,5,2
Adjust RIGHT hand pose,45153,45274,5,2
Localisation,45274,45321,5,2
Fail Exe,45320,45430,5,2
Fail Exe,45477,45574,5,2
Execution,45321,45650,5,2
Tools selection,45650,45888,5,1
Adjust RIGHT hand pose,45888,45966,5,1
Adjust BASE pose,45982,46036,5,1
Localisation,45966,46040,5,1
Execution,46040,46377,5,1
Tools selection,46377,46468,5,1
Adjust RIGHT hand pose,46468,46529,5,1
Localisation,46529,46643,5,1
Pick and place,46643,46721,5,1
Adjust BASE pose,46727,46791,5,1
Localisation,46721,46787,5,2
Pick and place,46787,46886,5,2
Tools selection,46886,46986,5,3
Adjust LEFT hand pose,46986,47084,5,3
Adjust BASE pose,47110,47244,5,3
Localisation,47084,47290,5,3
Execution,47290,47426,5,3
Pick and place,47426,47498,5,3
Adjust BASE pose,47542,47824,5,0
Localisation,47498,47758,5,0
Execution,47758,47778,5,0
Adjust BASE pose,47942,48251,5,0
Localisation,47778,47989,5,4
Pick and place,47989,48272,5,4
Execution,48272,48418,5,4
Tools selection,48418,48461,5,4
Adjust LEFT hand pose,48461,48564,5,4
Localisation,48564,48732,5,4
Execution,48732,48973,5,4
Adjust BASE pose,49075,49229,5,4
Localisation,48973,49168,5,5
Pick and place,49168,49251,5,5
Execution,49251,49571,5,5
Localisation,49571,49663,5,6
Pick and place,49663,49893,5,6
Tools selection,49893,50209,5,6
Fail Exe,50461,50527,5,6
Adjust BASE pose,50134,50173,5,6
Adjust RIGHT hand pose,50209,50301,5,6
Localisation,50301,50399,5,6
Execution,50399,50857,5,6
Tools selection,50857,50988,5,5
Adjust BASE pose,50895,51085,5,5
Adjust RIGHT hand pose,50988,51075,5,5
Localisation,51075,51117,5,5
Execution,51117,51286,5,5
